459,BARCELONA reportedly missed out on a £50MILLION-a-year sponsorship deal after Lionel Messi left for Paris Saint Germain. The cash-strapped Catalans received two bumper bids in excess of £50m to replace Rakuten as their shirt sponsor but the legendary ...,Skint Barcelona ‘miss out on £50m sponsorship deal’ after Lionel Messi’s bombshell exit and PSG transfer in huge blow,Skint Barcelona ‘miss out on £50m sponsorship deal’ after Lionel Messi’s bombshell exit and PSG transfer in huge blow.BARCELONA reportedly missed out on a £50MILLION-a-year sponsorship deal after Lionel Messi left for Paris Saint Germain. The cash-strapped Catalans received two bumper bids in excess of £50m to replace Rakuten as their shirt sponsor but the legendary ...
460,France Football editor speaks out on claim Lionel Messi has been told he is 2021 Ballon d’Or winner. Messi has won the prize six times already,France Football editor speaks out on claim Lionel Messi has been told he is 2021 Ballon d’Or winner,France Football editor speaks out on claim Lionel Messi has been told he is 2021 Ballon d’Or winner.France Football editor speaks out on claim Lionel Messi has been told he is 2021 Ballon d’Or winner. Messi has won the prize six times already
461,Former Arsenal boss Arsene Wenger has opened up on how close the Gunners came to striking deals for footballing icons Lionel Messi and Cristiano Ronaldo during his tenure. Wenger stepped down at Arsenal back in 2018 after a staggering 22 years at the helm in north London.,Wenger opens up on 'impossible' Lionel Messi transfer and failed Cristiano Ronaldo talks,Wenger opens up on 'impossible' Lionel Messi transfer and failed Cristiano Ronaldo talks.Former Arsenal boss Arsene Wenger has opened up on how close the Gunners came to striking deals for footballing icons Lionel Messi and Cristiano Ronaldo during his tenure. Wenger stepped down at Arsenal back in 2018 after a staggering 22 years at the helm in north London.
462,"Ballon d'Or organizers, France Football, have rubbished speculations that Lionel Messi of Paris Saint-Germain has already been informed he has won the","Ballon d’Or 2021: Organizers clear air on Messi winning ahead of Lewandowski, Jorginho","Ballon d’Or 2021: Organizers clear air on Messi winning ahead of Lewandowski, Jorginho.Ballon d'Or organizers, France Football, have rubbished speculations that Lionel Messi of Paris Saint-Germain has already been informed he has won the"
463,"It's been a long time since we've seen so many high-profile moves in one month, but the 2021 summer transfer window saw the game's two best players of the modern era, Cristiano Ronaldo and Lionel Messi,","Messi vs. Ronaldo: Two superstars, two summer moves. How is it going?","Messi vs. Ronaldo: Two superstars, two summer moves. How is it going?.It's been a long time since we've seen so many high-profile moves in one month, but the 2021 summer transfer window saw the game's two best players of the modern era, Cristiano Ronaldo and Lionel Messi,"
464,"It's been a long time since we've seen so many high-profile moves in one month, but the 2021 summer transfer window saw the game's two best players of the modern era, Cristiano Ronaldo and Lionel Messi,","Messi vs. Ronaldo: Two superstars, two summer moves. How is it going?","Messi vs. Ronaldo: Two superstars, two summer moves. How is it going?.It's been a long time since we've seen so many high-profile moves in one month, but the 2021 summer transfer window saw the game's two best players of the modern era, Cristiano Ronaldo and Lionel Messi,"
465,Lionel Messi has so far failed to score a single goal since moving to Ligue 1 from La Liga. Here's why we think this happened.,Why is Lionel Messi finding it hard to score in Ligue 1?,Why is Lionel Messi finding it hard to score in Ligue 1?.Lionel Messi has so far failed to score a single goal since moving to Ligue 1 from La Liga. Here's why we think this happened.
466,"Lionel Messi is expected to feature for Argentina against Uruguay despite being sidelined at PSG, according to French television channel RMC Sport.",Lionel Messi expected to play for Argentina after shaking off injury picked up at PSG: Reports,"Lionel Messi expected to play for Argentina after shaking off injury picked up at PSG: Reports.Lionel Messi is expected to feature for Argentina against Uruguay despite being sidelined at PSG, according to French television channel RMC Sport."
467,"Xavi has revealed he received a good luck text from former Barcelona teammate Lionel Messi after being appointed as the club’s new coach. Seven of Xavi’s eight league titles in Spain were won alongside Messi,",New Barcelona manager Xavi reveals ‘good luck’ text message from Lionel Messi,"New Barcelona manager Xavi reveals ‘good luck’ text message from Lionel Messi.Xavi has revealed he received a good luck text from former Barcelona teammate Lionel Messi after being appointed as the club’s new coach. Seven of Xavi’s eight league titles in Spain were won alongside Messi,"
468,"Barcelona legend Xavi has returned as the club’s new head coach and has revealed he received a ‘good luck’ text from a certain Lionel Messi, while also addressing comparisons between himself and Pep Guardiola.",Xavi reveals ‘good luck’ text from Messi,"Xavi reveals ‘good luck’ text from Messi.Barcelona legend Xavi has returned as the club’s new head coach and has revealed he received a ‘good luck’ text from a certain Lionel Messi, while also addressing comparisons between himself and Pep Guardiola."
469,"Peter Dury said if he had to chose who to watch between Lionel Messi and Cristiano Ronaldo, he would pick the Argentine over the Portuguese, but what about now?",Ronaldo vs Messi: Peter Dury's take weighs in on the GOAT argument with Nana Aba Anamoah,"Ronaldo vs Messi: Peter Dury's take weighs in on the GOAT argument with Nana Aba Anamoah.Peter Dury said if he had to chose who to watch between Lionel Messi and Cristiano Ronaldo, he would pick the Argentine over the Portuguese, but what about now?"
470,"Peter Dury said if he had to chose who to watch between Lionel Messi and Cristiano Ronaldo, he would pick the Argentine over the Portuguese, but what about now?",Ronaldo vs Messi: Peter Dury's take weighs in on the GOAT argument with Nana Aba Anamoah,"Ronaldo vs Messi: Peter Dury's take weighs in on the GOAT argument with Nana Aba Anamoah.Peter Dury said if he had to chose who to watch between Lionel Messi and Cristiano Ronaldo, he would pick the Argentine over the Portuguese, but what about now?"
471,Paris Saint-Germain chief Leonardo has voiced his frustration over Argentina's decision to call up Lionel Messi despite his recent injury problems. The 34-year-old has missed his side's last two games due to 'knee and hamstring pains'.,PSG unhappy over Lionel Messi's Argentina call-up,PSG unhappy over Lionel Messi's Argentina call-up.Paris Saint-Germain chief Leonardo has voiced his frustration over Argentina's decision to call up Lionel Messi despite his recent injury problems. The 34-year-old has missed his side's last two games due to 'knee and hamstring pains'.
472,"RMC Sport report this morning that Lionel Messi has trained with Argentina and is expected to play against Uruguay, despite being in the process of recovering from a knee and hamstring issue. The Paris Saint-Germain man had been sidelined for the club’s last two games,",Lionel Messi expected to play for Argentina against Uruguay despite injury,"Lionel Messi expected to play for Argentina against Uruguay despite injury.RMC Sport report this morning that Lionel Messi has trained with Argentina and is expected to play against Uruguay, despite being in the process of recovering from a knee and hamstring issue. The Paris Saint-Germain man had been sidelined for the club’s last two games,"
473,"Lionel Messi is a serious contender to land the 2021 Ballon d’Or, but the editor of France Football has rubbished “bullsh*t” reports claiming that the Paris Saint-Germain superstar has already been informed of his success.",Reports of Messi Ballon d’Or win branded ‘bullsh*t’ as PSG superstar seeks seventh Golden Ball,"Reports of Messi Ballon d’Or win branded ‘bullsh*t’ as PSG superstar seeks seventh Golden Ball.Lionel Messi is a serious contender to land the 2021 Ballon d’Or, but the editor of France Football has rubbished “bullsh*t” reports claiming that the Paris Saint-Germain superstar has already been informed of his success."
